CITY,CITY AREA (PER KMSQ),date,MANAGEMENT_TYPE,TRAFFIC_VOLUME,SPEED,METRO TRIPS,BUS TRIPS,TOTAL PUBLIC TRANSPORT TRIP,AQI_mean,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,POPULATION DENSITY,Day_of_Week,Holiday_Flag,Season,congestion_index
PARIS,106,2/14/2019,CONVENTIONAL METHOD,27897,21,6560,29520,36080,165,6.7,1.3,13.4,0,10,137,6,0,1033.4,0,20544.81,-1,3,Winter,1328.428571
PARIS,106,2/14/2019,CONVENTIONAL METHOD,286228,0,6560,29520,36080,165,6.7,1.3,13.4,0,10,137,6,0,1033.4,0,20544.81,-1,3,Winter,0
PARIS,106,2/15/2019,CONVENTIONAL METHOD,23863,0,6560,29520,36080,170,8.3,2.8,15.2,0,10,157,6.9,0,1029.3,0,20544.81,-1,4,Winter,0
PARIS,106,2/15/2019,CONVENTIONAL METHOD,316127,0,6560,29520,36080,170,8.3,2.8,15.2,0,10,157,6.9,0,1029.3,0,20544.81,-1,4,Winter,0
PARIS,106,2/16/2019,CONVENTIONAL METHOD,28262,0,6560,29520,36080,186,8.4,2,16.2,0,10,189,6.6,0,1026.4,0,20544.81,-1,5,Winter,0
PARIS,106,2/16/2019,CONVENTIONAL METHOD,337920,0,6560,29520,36080,186,8.4,2,16.2,0,10,189,6.6,0,1026.4,0,20544.81,-1,5,Winter,0
PARIS,106,2/17/2019,CONVENTIONAL METHOD,32661,0,6560,29520,36080,170,9.8,3.7,17.4,0,10,192,10,0,1021.1,0,20544.81,-1,6,Winter,0
PARIS,106,2/17/2019,CONVENTIONAL METHOD,304049,37,6560,29520,36080,170,9.8,3.7,17.4,0,10,192,10,0,1021.1,0,20544.81,-1,6,Winter,8217.540541
PARIS,106,2/18/2019,CONVENTIONAL METHOD,37060,37,6560,29520,36080,161,9.6,3.8,15.2,0,10,213,9.7,0,1018.4,0,20544.81,-1,0,Winter,1001.621622
PARIS,106,2/18/2019,CONVENTIONAL METHOD,294335,37,6560,29520,36080,161,9.6,3.8,15.2,0,10,213,9.7,0,1018.4,0,20544.81,-1,0,Winter,7955
PARIS,106,2/19/2019,CONVENTIONAL METHOD,22291,37,6560,29520,36080,152,8.2,5.9,12.5,0,10,263,8.1,0,1022,0,20544.81,-1,1,Winter,602.4594595
PARIS,106,2/19/2019,CONVENTIONAL METHOD,249731,25,6560,29520,36080,152,8.2,5.9,12.5,0,10,263,8.1,0,1022,0,20544.81,-1,1,Winter,9989.24
PARIS,106,2/20/2019,CONVENTIONAL METHOD,25025,25,6560,29520,36080,167,7.7,2.3,13.5,0,10,193,5.4,0,1024.1,0,20544.81,-1,2,Winter,1001
PARIS,106,2/20/2019,CONVENTIONAL METHOD,205128,39,6560,29520,36080,167,7.7,2.3,13.5,0,10,193,5.4,0,1024.1,0,20544.81,-1,2,Winter,5259.692308
PARIS,106,2/21/2019,CONVENTIONAL METHOD,26205,39,6560,29520,36080,183,9.6,4.1,16.4,0,10,187,5.1,0,1028.6,0,20544.81,-1,3,Winter,671.9230769
PARIS,106,2/21/2019,CONVENTIONAL METHOD,250716,0,6560,29520,36080,183,9.6,4.1,16.4,0,10,187,5.1,0,1028.6,0,20544.81,-1,3,Winter,0
PARIS,106,2/22/2019,CONVENTIONAL METHOD,27385,0,6560,29520,36080,191,10.9,5.2,18.1,0,10,72,5.3,0,1034.4,0,20544.81,-1,4,Winter,0
PARIS,106,2/22/2019,CONVENTIONAL METHOD,296303,0,6560,29520,36080,191,10.9,5.2,18.1,0,10,72,5.3,0,1034.4,0,20544.81,-1,4,Winter,0
PARIS,106,2/23/2019,CONVENTIONAL METHOD,17709,0,6560,29520,36080,159,11.1,6.7,16.6,0,10,103,9.4,0,1033.7,0,20544.81,-1,5,Winter,0
PARIS,106,2/23/2019,CONVENTIONAL METHOD,341891,30,6560,29520,36080,159,11.1,6.7,16.6,0,10,103,9.4,0,1033.7,0,20544.81,-1,5,Winter,11396.36667
PARIS,106,2/24/2019,CONVENTIONAL METHOD,23521,30,6560,29520,36080,154,9.6,4.1,15.6,0,10,86,8.5,0,1034.7,0,20544.81,-1,6,Winter,784.0333333
PARIS,106,2/24/2019,CONVENTIONAL METHOD,387479,36,6560,29520,36080,154,9.6,4.1,15.6,0,10,86,8.5,0,1034.7,0,20544.81,-1,6,Winter,10763.30556
PARIS,106,2/25/2019,CONVENTIONAL METHOD,23521,36,6560,29520,36080,158,11.4,6.2,17.9,0,10,63,8.6,0,1034.9,0,20544.81,-1,0,Winter,653.3611111
PARIS,106,2/25/2019,CONVENTIONAL METHOD,379651,35,6560,29520,36080,158,11.4,6.2,17.9,0,10,63,8.6,0,1034.9,0,20544.81,-1,0,Winter,10847.17143
PARIS,106,2/26/2019,CONVENTIONAL METHOD,23521,35,6560,29520,36080,161,12.4,6.8,19.3,0,10,113,6.6,0,1031.9,0,20544.81,-1,1,Winter,672.0285714
PARIS,106,2/26/2019,CONVENTIONAL METHOD,371823,35,6560,29520,36080,161,12.4,6.8,19.3,0,10,113,6.6,0,1031.9,0,20544.81,-1,1,Winter,10623.51429
PARIS,106,2/27/2019,CONVENTIONAL METHOD,22154,35,6560,29520,36080,181,12.6,5.4,20.4,0,10,201,5.3,0,1026.2,0,20544.81,-1,2,Winter,632.9714286
PARIS,106,2/27/2019,CONVENTIONAL METHOD,363996,27,6560,29520,36080,181,12.6,5.4,20.4,0,10,201,5.3,0,1026.2,0,20544.81,-1,2,Winter,13481.33333
PARIS,106,2/28/2019,CONVENTIONAL METHOD,20786,27,6560,29520,36080,154,11.6,7.6,16.5,0,10,251,14.2,0,1021.3,0,20544.81,-1,3,Winter,769.8518519
PARIS,106,2/28/2019,CONVENTIONAL METHOD,356168,29,6560,29520,36080,154,11.6,7.6,16.5,0,10,251,14.2,0,1021.3,0,20544.81,-1,3,Winter,12281.65517
PARIS,106,3/1/2019,CONVENTIONAL METHOD,21402,29,6560,29520,36080,132,10.3,9.2,11.9,1.3,10,287,12.7,0,1020,0,20544.81,-1,4,Spring,738
PARIS,106,3/1/2019,CONVENTIONAL METHOD,256033,37,6560,29520,36080,132,10.3,9.2,11.9,1.3,10,287,12.7,0,1020,0,20544.81,-1,4,Spring,6919.810811
PARIS,106,3/2/2019,CONVENTIONAL METHOD,22017,37,6560,29520,36080,117,10.3,8,12.9,1,10,232,11.1,0,1017.4,0,20544.81,-1,5,Spring,595.0540541
PARIS,106,3/2/2019,CONVENTIONAL METHOD,243725,26,6560,29520,36080,117,10.3,8,12.9,1,10,232,11.1,0,1017.4,0,20544.81,-1,5,Spring,9374.038462
PARIS,106,3/3/2019,CONVENTIONAL METHOD,22633,26,6560,29520,36080,95,12.4,10.1,15.1,0.5,10,220,21,0,1010.5,0,20544.81,-1,6,Spring,870.5
PARIS,106,3/3/2019,CONVENTIONAL METHOD,345469,41,6560,29520,36080,95,12.4,10.1,15.1,0.5,10,220,21,0,1010.5,0,20544.81,-1,6,Spring,8426.073171
PARIS,106,3/4/2019,CONVENTIONAL METHOD,18051,41,6560,29520,36080,74,9.1,6.2,14.6,4.3,10,248,22.8,0,1001.8,0,20544.81,-1,0,Spring,440.2682927
PARIS,106,3/4/2019,CONVENTIONAL METHOD,344812,34,6560,29520,36080,74,9.1,6.2,14.6,4.3,10,248,22.8,0,1001.8,0,20544.81,-1,0,Spring,10141.52941
PARIS,106,3/5/2019,CONVENTIONAL METHOD,22633,34,6560,29520,36080,87,8.6,5.2,12.6,2.3,10,223,13.8,0,1009.6,0,20544.81,-1,1,Spring,665.6764706
PARIS,106,3/5/2019,CONVENTIONAL METHOD,445834,31,6560,29520,36080,87,8.6,5.2,12.6,2.3,10,223,13.8,0,1009.6,0,20544.81,-1,1,Spring,14381.74194
PARIS,106,3/6/2019,CONVENTIONAL METHOD,22410,31,6560,29520,36080,112,10.2,7.9,12,1,10,186,12.8,0,999,0,20544.81,-1,2,Spring,722.9032258
PARIS,106,3/6/2019,CONVENTIONAL METHOD,373695,40,6560,29520,36080,112,10.2,7.9,12,1,10,186,12.8,0,999,0,20544.81,-1,2,Spring,9342.375
PARIS,106,3/7/2019,CONVENTIONAL METHOD,22188,40,6560,29520,36080,84,9.3,7.2,13.1,12.2,10,243,18.3,0,1000.7,0,20544.81,-1,3,Spring,554.7
PARIS,106,3/7/2019,CONVENTIONAL METHOD,233682,33,6560,29520,36080,84,9.3,7.2,13.1,12.2,10,243,18.3,0,1000.7,0,20544.81,-1,3,Spring,7081.272727
PARIS,106,3/8/2019,CONVENTIONAL METHOD,21966,33,6560,29520,36080,95,9.2,5,14,0,10,248,15.9,0,1015.8,0,20544.81,-1,4,Spring,665.6363636
PARIS,106,3/8/2019,CONVENTIONAL METHOD,419577,33,6560,29520,36080,95,9.2,5,14,0,10,248,15.9,0,1015.8,0,20544.81,-1,4,Spring,12714.45455
PARIS,106,3/9/2019,CONVENTIONAL METHOD,21743,33,6560,29520,36080,99,11.7,8.5,15.1,0.8,10,243,15.3,0,1018.5,0,20544.81,-1,5,Spring,658.8787879
PARIS,106,3/9/2019,CONVENTIONAL METHOD,381987,38,6560,29520,36080,99,11.7,8.5,15.1,0.8,10,243,15.3,0,1018.5,0,20544.81,-1,5,Spring,10052.28947
PARIS,106,3/10/2019,CONVENTIONAL METHOD,18837,38,6560,29520,36080,95,11.3,7.7,14,6.4,10,265,22.5,0,1016.5,0,20544.81,-1,6,Spring,495.7105263
PARIS,106,3/10/2019,CONVENTIONAL METHOD,344397,35,6560,29520,36080,95,11.3,7.7,14,6.4,10,265,22.5,0,1016.5,0,20544.81,-1,6,Spring,9839.914286
PARIS,106,3/11/2019,CONVENTIONAL METHOD,19487,35,6560,29520,36080,84,7.2,4.4,10.4,0.8,10,289,17.2,0,1027.1,0,20544.81,-1,0,Spring,556.7714286
PARIS,106,3/11/2019,CONVENTIONAL METHOD,306806,35,6560,29520,36080,84,7.2,4.4,10.4,0.8,10,289,17.2,0,1027.1,0,20544.81,-1,0,Spring,8765.885714
PARIS,106,3/12/2019,CONVENTIONAL METHOD,26496,35,6560,29520,36080,112,7.7,4.7,13,0.8,10,218,17.9,0,1017.7,0,20544.81,-1,1,Spring,757.0285714
PARIS,106,3/12/2019,CONVENTIONAL METHOD,306927,36,6560,29520,36080,112,7.7,4.7,13,0.8,10,218,17.9,0,1017.7,0,20544.81,-1,1,Spring,8525.75
PARIS,106,3/13/2019,CONVENTIONAL METHOD,31157,36,6560,29520,36080,93,7.4,4.6,11.4,2.5,10,208,10.5,0,1017.5,0,20544.81,-1,2,Spring,865.4722222
PARIS,106,3/13/2019,CONVENTIONAL METHOD,307047,36,6560,29520,36080,93,7.4,4.6,11.4,2.5,10,208,10.5,0,1017.5,0,20544.81,-1,2,Spring,8529.083333
PARIS,106,3/14/2019,CONVENTIONAL METHOD,35817,36,6560,29520,36080,87,9.4,7.1,12,1,10,269,19.3,0,1013.6,0,20544.81,-1,3,Spring,994.9166667
PARIS,106,3/14/2019,CONVENTIONAL METHOD,307167,37,6560,29520,36080,87,9.4,7.1,12,1,10,269,19.3,0,1013.6,0,20544.81,-1,3,Spring,8301.810811
PARIS,106,3/15/2019,CONVENTIONAL METHOD,40479,37,8092,36414,44506,72,12.8,10.8,14.6,5.8,10,273,20.2,0,1015.6,0,20544.81,-1,4,Spring,1094.027027
PARIS,106,3/15/2019,CONVENTIONAL METHOD,307287,0,8092,36414,44506,72,12.8,10.8,14.6,5.8,10,273,20.2,0,1015.6,0,20544.81,-1,4,Spring,0
PARIS,106,3/16/2019,CONVENTIONAL METHOD,45139,0,8092,36414,44506,84,11.6,9.4,14.7,0.3,10,236,18.9,0,1013.7,0,20544.81,-1,5,Spring,0
PARIS,106,3/16/2019,CONVENTIONAL METHOD,327120,31,8092,36414,44506,84,11.6,9.4,14.7,0.3,10,236,18.9,0,1013.7,0,20544.81,-1,5,Spring,10552.25806
PARIS,106,3/17/2019,CONVENTIONAL METHOD,49801,31,8092,36414,44506,80,7.4,4.5,12.3,2.8,10,263,17,0,1010.1,0,20544.81,-1,6,Spring,1606.483871
PARIS,106,3/17/2019,CONVENTIONAL METHOD,346952,40,8092,36414,44506,80,7.4,4.5,12.3,2.8,10,263,17,0,1010.1,0,20544.81,-1,6,Spring,8673.8
PARIS,106,3/18/2019,CONVENTIONAL METHOD,54461,40,8092,36414,44506,91,7.6,4.4,11.1,2.3,10,299,11.7,0,1021.7,0,20544.81,-1,0,Spring,1361.525
PARIS,106,3/18/2019,CONVENTIONAL METHOD,366785,38,8092,36414,44506,91,7.6,4.4,11.1,2.3,10,299,11.7,0,1021.7,0,20544.81,-1,0,Spring,9652.236842
PARIS,106,3/19/2019,CONVENTIONAL METHOD,20786,38,8092,36414,44506,149,8.9,4.1,13.6,0,10,307,5.9,0,1029.1,0,20544.81,-1,1,Spring,547
PARIS,106,3/19/2019,CONVENTIONAL METHOD,386617,31,8092,36414,44506,149,8.9,4.1,13.6,0,10,307,5.9,0,1029.1,0,20544.81,-1,1,Spring,12471.51613
PARIS,106,3/20/2019,CONVENTIONAL METHOD,20786,31,8092,36414,44506,160,9.8,4.8,13.9,0,10,14,5.5,0,1034.1,0,20544.81,-1,2,Spring,670.516129
PARIS,106,3/20/2019,CONVENTIONAL METHOD,406449,36,8092,36414,44506,160,9.8,4.8,13.9,0,10,14,5.5,0,1034.1,0,20544.81,-1,2,Spring,11290.25
PARIS,106,3/21/2019,CONVENTIONAL METHOD,20786,36,8092,36414,44506,164,11.7,7,16.9,0,10,28,9.1,0,1033.1,0,20544.81,-1,3,Spring,577.3888889
PARIS,106,3/21/2019,CONVENTIONAL METHOD,308513,35,8092,36414,44506,164,11.7,7,16.9,0,10,28,9.1,0,1033.1,0,20544.81,-1,3,Spring,8814.657143
PARIS,106,3/22/2019,CONVENTIONAL METHOD,16154,35,8092,36414,44506,166,12.2,6.7,18.8,0,10,331,6.6,0,1029.1,0,20544.81,-1,4,Spring,461.5428571
PARIS,106,3/22/2019,CONVENTIONAL METHOD,321772,36,8092,36414,44506,166,12.2,6.7,18.8,0,10,331,6.6,0,1029.1,0,20544.81,-1,4,Spring,8938.111111
PARIS,106,3/23/2019,CONVENTIONAL METHOD,11521,36,8092,36414,44506,173,9.9,6,15.5,0,10,15,10.5,0,1029.8,0,20544.81,-1,5,Spring,320.0277778
PARIS,106,3/23/2019,CONVENTIONAL METHOD,416821,36,8092,36414,44506,173,9.9,6,15.5,0,10,15,10.5,0,1029.8,0,20544.81,-1,5,Spring,11578.36111
PARIS,106,3/24/2019,CONVENTIONAL METHOD,13009,36,8092,36414,44506,173,9.9,8.5,13.2,0,10,21,12.7,0,1028.3,0,20544.81,-1,6,Spring,361.3611111
PARIS,106,3/24/2019,CONVENTIONAL METHOD,355446,32,8092,36414,44506,173,9.9,8.5,13.2,0,10,21,12.7,0,1028.3,0,20544.81,-1,6,Spring,11107.6875
PARIS,106,3/25/2019,CONVENTIONAL METHOD,14496,32,8092,36414,44506,119,8.7,5.6,13.2,0,10,353,16.2,0,1029.6,0,20544.81,-1,0,Spring,453
PARIS,106,3/25/2019,CONVENTIONAL METHOD,268078,32,8092,36414,44506,119,8.7,5.6,13.2,0,10,353,16.2,0,1029.6,0,20544.81,-1,0,Spring,8377.4375
PARIS,106,3/26/2019,CONVENTIONAL METHOD,13539,32,8092,36414,44506,124,9.4,6.6,13.2,0,10,28,13.9,0,1033.3,0,20544.81,-1,1,Spring,423.09375
PARIS,106,3/26/2019,CONVENTIONAL METHOD,231851,39,8092,36414,44506,124,9.4,6.6,13.2,0,10,28,13.9,0,1033.3,0,20544.81,-1,1,Spring,5944.897436
PARIS,106,3/27/2019,CONVENTIONAL METHOD,15727,39,8092,36414,44506,155,9.8,5.6,14.3,0,10,21,13.8,0,1033.8,0,20544.81,-1,2,Spring,403.2564103
PARIS,106,3/27/2019,CONVENTIONAL METHOD,195623,37,8092,36414,44506,155,9.8,5.6,14.3,0,10,21,13.8,0,1033.8,0,20544.81,-1,2,Spring,5287.108108
PARIS,106,3/28/2019,CONVENTIONAL METHOD,13333,37,8092,36414,44506,170,10.5,7.1,15.6,0,10,42,13.2,0,1034,0,20544.81,-1,3,Spring,360.3513514
PARIS,106,3/28/2019,CONVENTIONAL METHOD,159396,34,8092,36414,44506,170,10.5,7.1,15.6,0,10,42,13.2,0,1034,0,20544.81,-1,3,Spring,4688.117647
PARIS,106,3/29/2019,CONVENTIONAL METHOD,10940,34,8092,36414,44506,164,12.6,6.8,18.8,0,10,86,8.4,0,1027.7,0,20544.81,-1,4,Spring,321.7647059
PARIS,106,3/29/2019,CONVENTIONAL METHOD,123169,31,8092,36414,44506,164,12.6,6.8,18.8,0,10,86,8.4,0,1027.7,0,20544.81,-1,4,Spring,3973.193548
PARIS,106,3/30/2019,CONVENTIONAL METHOD,8547,31,8092,36414,44506,163,13.6,6.6,20.5,0,10,192,6.7,0,1021.7,0,20544.81,-1,5,Spring,275.7096774
PARIS,106,3/30/2019,CONVENTIONAL METHOD,86941,38,8092,36414,44506,163,13.6,6.6,20.5,0,10,192,6.7,0,1021.7,0,20544.81,-1,5,Spring,2287.921053
PARIS,106,3/31/2019,CONVENTIONAL METHOD,6154,38,8092,36414,44506,165,14.7,8.5,21.5,0,10,17,11.2,0,1019.2,0,20544.81,-1,6,Spring,161.9473684
PARIS,106,3/31/2019,CONVENTIONAL METHOD,77161,33,8092,36414,44506,165,14.7,8.5,21.5,0,10,17,11.2,0,1019.2,0,20544.81,-1,6,Spring,2338.212121
PARIS,106,4/1/2019,CONVENTIONAL METHOD,3761,33,8092,36414,44506,165,14.7,8,21.6,0,10,75,10.8,0,1016.5,0,20544.81,-1,0,Spring,113.969697
PARIS,106,4/1/2019,CONVENTIONAL METHOD,67381,35,8092,36414,44506,165,14.7,8,21.6,0,10,75,10.8,0,1016.5,0,20544.81,-1,0,Spring,1925.171429
PARIS,106,4/2/2019,CONVENTIONAL METHOD,3897,35,8092,36414,44506,165,12,7.8,18.7,0.5,10,226,12.9,0,1008,0,20544.81,-1,1,Spring,111.3428571
PARIS,106,4/2/2019,CONVENTIONAL METHOD,57600,33,8092,36414,44506,165,12,7.8,18.7,0.5,10,226,12.9,0,1008,0,20544.81,-1,1,Spring,1745.454545
PARIS,106,4/3/2019,CONVENTIONAL METHOD,11624,33,8092,36414,44506,165,7,4.6,11.1,4.6,10,230,11.2,0,1001.7,0,20544.81,-1,2,Spring,352.2424242
PARIS,106,4/3/2019,CONVENTIONAL METHOD,50937,33,8092,36414,44506,165,7,4.6,11.1,4.6,10,230,11.2,0,1001.7,0,20544.81,-1,2,Spring,1543.545455
PARIS,106,4/4/2019,CONVENTIONAL METHOD,12239,33,8092,36414,44506,165,7.5,2.4,12.7,0.3,10,210,9.6,0,999.8,0,20544.81,-1,3,Spring,370.8787879
PARIS,106,4/4/2019,CONVENTIONAL METHOD,44308,34,8092,36414,44506,165,7.5,2.4,12.7,0.3,10,210,9.6,0,999.8,0,20544.81,-1,3,Spring,1303.176471
PARIS,106,4/5/2019,CONVENTIONAL METHOD,12855,34,8092,36414,44506,165,9.2,2.8,14.2,0,10,134,10.3,0,1002.8,0,20544.81,-1,4,Spring,378.0882353
PARIS,106,4/5/2019,CONVENTIONAL METHOD,52152,32,8092,36414,44506,165,9.2,2.8,14.2,0,10,134,10.3,0,1002.8,0,20544.81,-1,4,Spring,1629.75
PARIS,106,4/6/2019,CONVENTIONAL METHOD,13470,32,8092,36414,44506,165,12.1,5.9,18.5,0,10,109,11.9,0,1001.6,0,20544.81,-1,5,Spring,420.9375
PARIS,106,4/6/2019,CONVENTIONAL METHOD,59996,22,8092,36414,44506,165,12.1,5.9,18.5,0,10,109,11.9,0,1001.6,0,20544.81,-1,5,Spring,2727.090909
PARIS,106,4/7/2019,CONVENTIONAL METHOD,14085,22,8092,36414,44506,165,12.2,9.5,15.6,0,10,268,8,0,1006.3,0,20544.81,-1,6,Spring,640.2272727
PARIS,106,4/7/2019,CONVENTIONAL METHOD,25994,37,8092,36414,44506,165,12.2,9.5,15.6,0,10,268,8,0,1006.3,0,20544.81,-1,6,Spring,702.5405405
PARIS,106,4/8/2019,CONVENTIONAL METHOD,14701,37,8092,36414,44506,165,12.7,8.1,17.3,0,10,280,6.7,0,1010.7,0,20544.81,-1,0,Spring,397.3243243
PARIS,106,4/8/2019,CONVENTIONAL METHOD,36902,27,8092,36414,44506,165,12.7,8.1,17.3,0,10,280,6.7,0,1010.7,0,20544.81,-1,0,Spring,1366.740741
PARIS,106,4/9/2019,CONVENTIONAL METHOD,15316,27,8092,36414,44506,165,11.8,9.3,14.8,0,10,31,8.4,0,1010.7,0,20544.81,-1,1,Spring,567.2592593
PARIS,106,4/9/2019,CONVENTIONAL METHOD,47810,30,8092,36414,44506,165,11.8,9.3,14.8,0,10,31,8.4,0,1010.7,0,20544.81,-1,1,Spring,1593.666667
PARIS,106,4/10/2019,CONVENTIONAL METHOD,15931,30,8092,36414,44506,165,10.9,9.6,12.5,0,10,25,12.6,0,1012.8,0,20544.81,-1,2,Spring,531.0333333
PARIS,106,4/10/2019,CONVENTIONAL METHOD,58718,36,8092,36414,44506,165,10.9,9.6,12.5,0,10,25,12.6,0,1012.8,0,20544.81,-1,2,Spring,1631.055556
PARIS,106,4/11/2019,CONVENTIONAL METHOD,16547,36,8092,36414,44506,165,9.2,4.3,14.7,3.3,10,26,17.3,0,1020.4,0,20544.81,-1,3,Spring,459.6388889
PARIS,106,4/11/2019,CONVENTIONAL METHOD,69627,39,8092,36414,44506,165,9.2,4.3,14.7,3.3,10,26,17.3,0,1020.4,0,20544.81,-1,3,Spring,1785.307692
PARIS,106,4/12/2019,CONVENTIONAL METHOD,19555,39,8092,36414,44506,165,7.6,3.6,12.1,0,10,29,15.4,0,1023.1,0,20544.81,-1,4,Spring,501.4102564
PARIS,106,4/12/2019,CONVENTIONAL METHOD,80535,35,8092,36414,44506,165,7.6,3.6,12.1,0,10,29,15.4,0,1023.1,0,20544.81,-1,4,Spring,2301
PARIS,106,4/13/2019,CONVENTIONAL METHOD,22564,35,8092,36414,44506,165,6.6,2.3,11.1,0,10,46,14.7,0,1024.1,0,20544.81,-1,5,Spring,644.6857143
PARIS,106,4/13/2019,CONVENTIONAL METHOD,91443,33,8092,36414,44506,165,6.6,2.3,11.1,0,10,46,14.7,0,1024.1,0,20544.81,-1,5,Spring,2771
PARIS,106,4/14/2019,CONVENTIONAL METHOD,30040,33,8092,36414,44506,165,6.1,1,11.2,0,10,54,11.5,0,1023.2,0,20544.81,-1,6,Spring,910.3030303
PARIS,106,4/14/2019,CONVENTIONAL METHOD,102351,33,8092,36414,44506,165,6.1,1,11.2,0,10,54,11.5,0,1023.2,0,20544.81,-1,6,Spring,3101.545455
PARIS,106,4/15/2019,CONVENTIONAL METHOD,37516,33,8092,36414,44506,165,10.8,3.7,16.9,0,10,110,12.1,0,1019.3,0,20544.81,-1,0,Spring,1136.848485
PARIS,106,4/15/2019,CONVENTIONAL METHOD,113259,36,8092,36414,44506,165,10.8,3.7,16.9,0,10,110,12.1,0,1019.3,0,20544.81,-1,0,Spring,3146.083333
PARIS,106,4/16/2019,CONVENTIONAL METHOD,44991,36,8092,36414,44506,165,11.8,10,15.3,0,10,236,8.5,0,1015,0,20544.81,-1,1,Spring,1249.75
PARIS,106,4/16/2019,CONVENTIONAL METHOD,124167,36,8092,36414,44506,165,11.8,10,15.3,0,10,236,8.5,0,1015,0,20544.81,-1,1,Spring,3449.083333
PARIS,106,4/17/2019,CONVENTIONAL METHOD,20376,36,8092,36414,44506,165,13.5,7,20.1,0,10,150,8,0,1019.5,0,20544.81,-1,2,Spring,566
PARIS,106,4/17/2019,CONVENTIONAL METHOD,135075,35,8092,36414,44506,165,13.5,7,20.1,0,10,150,8,0,1019.5,0,20544.81,-1,2,Spring,3859.285714
PARIS,106,4/18/2019,CONVENTIONAL METHOD,17960,35,8092,36414,44506,165,17.7,11.7,23.8,0,10,90,10.9,0,1019.1,0,20544.81,-1,3,Spring,513.1428571
PARIS,106,4/18/2019,CONVENTIONAL METHOD,145983,37,8092,36414,44506,165,17.7,11.7,23.8,0,10,90,10.9,0,1019.1,0,20544.81,-1,3,Spring,3945.486486
PARIS,106,4/19/2019,CONVENTIONAL METHOD,15544,37,8092,36414,44506,165,19.1,11.9,26,0,10,58,7.9,0,1023.4,0,20544.81,-1,4,Spring,420.1081081
PARIS,106,4/19/2019,CONVENTIONAL METHOD,156891,37,8092,36414,44506,165,19.1,11.9,26,0,10,58,7.9,0,1023.4,0,20544.81,-1,4,Spring,4240.297297
PARIS,106,4/20/2019,CONVENTIONAL METHOD,13128,37,8092,36414,44506,165,20.7,14.2,27.2,0.3,10,44,11.1,0,1025.1,0,20544.81,-1,5,Spring,354.8108108
PARIS,106,4/20/2019,CONVENTIONAL METHOD,167799,29,8092,36414,44506,165,20.7,14.2,27.2,0.3,10,44,11.1,0,1025.1,0,20544.81,-1,5,Spring,5786.172414
PARIS,106,4/21/2019,CONVENTIONAL METHOD,22837,29,8092,36414,44506,165,19.3,12.8,25.5,0,10,51,8.9,0,1018,0,20544.81,-1,6,Spring,787.4827586
PARIS,106,4/21/2019,CONVENTIONAL METHOD,178708,38,8092,36414,44506,165,19.3,12.8,25.5,0,10,51,8.9,0,1018,0,20544.81,-1,6,Spring,4702.842105
PARIS,106,4/22/2019,CONVENTIONAL METHOD,90496,38,8092,36414,44506,165,19.2,12.3,25.3,0,10,143,6.2,0,1006,0,20544.81,-1,0,Spring,2381.473684
PARIS,106,4/22/2019,CONVENTIONAL METHOD,150113,48,8092,36414,44506,165,19.2,12.3,25.3,0,10,143,6.2,0,1006,0,20544.81,-1,0,Spring,3127.354167
PARIS,106,4/23/2019,CONVENTIONAL METHOD,158154,48,8092,36414,44506,165,17.7,14.7,22.5,0,10,92,6.4,0,996.1,0,20544.81,-1,1,Spring,3294.875
PARIS,106,4/23/2019,CONVENTIONAL METHOD,121518,34,8092,36414,44506,165,17.7,14.7,22.5,0,10,92,6.4,0,996.1,0,20544.81,-1,1,Spring,3574.058824
PARIS,106,4/24/2019,CONVENTIONAL METHOD,225812,34,8092,36414,44506,165,14.2,11.6,18.6,0,10,184,13.1,0,997.7,0,20544.81,-1,2,Spring,6641.529412
PARIS,106,4/24/2019,CONVENTIONAL METHOD,92923,34,8092,36414,44506,165,14.2,11.6,18.6,0,10,184,13.1,0,997.7,0,20544.81,-1,2,Spring,2733.029412
PARIS,106,4/25/2019,CONVENTIONAL METHOD,293470,34,8092,36414,44506,165,11.6,9.6,16.5,5.8,10,192,13.3,0,1003.5,0,20544.81,-1,3,Spring,8631.470588
PARIS,106,4/25/2019,CONVENTIONAL METHOD,64328,0,8092,36414,44506,165,11.6,9.6,16.5,5.8,10,192,13.3,0,1003.5,0,20544.81,-1,3,Spring,0
PARIS,106,4/26/2019,CONVENTIONAL METHOD,269949,0,8092,36414,44506,165,12.1,6.1,17.1,0.3,10,199,10.3,0,1013.5,0,20544.81,-1,4,Spring,0
PARIS,106,4/26/2019,CONVENTIONAL METHOD,61773,38,8092,36414,44506,165,12.1,6.1,17.1,0.3,10,199,10.3,0,1013.5,0,20544.81,-1,4,Spring,1625.605263
PARIS,106,4/27/2019,CONVENTIONAL METHOD,318222,38,8092,36414,44506,165,10.3,8,14.4,1.3,10,265,17.6,0,1017.6,0,20544.81,-1,5,Spring,8374.263158
PARIS,106,4/27/2019,CONVENTIONAL METHOD,59218,0,8092,36414,44506,165,10.3,8,14.4,1.3,10,265,17.6,0,1017.6,0,20544.81,-1,5,Spring,0
PARIS,106,4/28/2019,CONVENTIONAL METHOD,318154,0,8092,36414,44506,165,9.5,7,13.3,2.3,10,294,13.2,0,1021.4,0,20544.81,-1,6,Spring,0
